,0.1681644,1.519205,0.1161913,2023-02-15-10-29-39,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1681181,1.519179,0.1161498,2023-02-15-10-29-39,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1679243,1.519174,0.1160296,2023-02-15-10-29-39,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1680683,1.519152,0.11613,2023-02-15-10-29-39,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1680437,1.519177,0.1160632,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1680378,1.519169,0.1160427,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1680342,1.519189,0.1159763,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1678938,1.519231,0.1158837,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1679066,1.519221,0.1158271,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1678208,1.519231,0.115646,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1677932,1.519202,0.1155344,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1677796,1.519199,0.1154031,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1676475,1.519163,0.1151932,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1677016,1.519093,0.1151351,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.167817,1.518997,0.1150981,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1678892,1.518924,0.1150326,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1679991,1.518856,0.1150063,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1680855,1.518803,0.1149334,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1681207,1.518743,0.1148092,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1682082,1.518688,0.1147346,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1683151,1.518608,0.1146616,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1685582,1.518506,0.1147126,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1686476,1.518431,0.1146442,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1687623,1.518364,0.1146004,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1688567,1.518281,0.1145164,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1690558,1.518187,0.1145085,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1691455,1.518113,0.1144068,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1692199,1.518044,0.1143173,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1693023,1.51799,0.1141982,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1695915,1.517895,0.1141719,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1696864,1.517831,0.1140038,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1697735,1.517789,0.1138519,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1698052,1.517765,0.1136293,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1698972,1.51771,0.113444,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1698548,1.517648,0.1131417,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.169953,1.517576,0.1129301,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1700686,1.517459,0.1127158,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1701761,1.517381,0.1124667,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1703156,1.517322,0.1121964,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1704916,1.517209,0.1119467,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1706282,1.517085,0.1116631,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1708814,1.516923,0.1114492,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.171043,1.516811,0.1111337,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1711258,1.516727,0.1107348,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1713203,1.516602,0.1104023,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1713587,1.5165,0.109937,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.171573,1.516368,0.1095941,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1716381,1.516279,0.1091512,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1718804,1.516134,0.1087998,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1723856,1.515918,0.1086651,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1726962,1.51576,0.1083399,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1729752,1.515606,0.1080371,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1734556,1.515398,0.107823,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1737906,1.515234,0.1075338,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1741682,1.515064,0.1072658,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1745335,1.514914,0.1070096,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1750759,1.514757,0.1068705,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1754621,1.514639,0.1066406,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1759411,1.51451,0.1065277,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1763121,1.51446,0.1063188,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.176706,1.514397,0.1061311,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1770896,1.514381,0.1059123,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1774954,1.514347,0.1057484,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1780695,1.514276,0.1056682,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1784986,1.514258,0.1055348,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1790491,1.514226,0.1055032,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1795119,1.51421,0.1054097,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1800388,1.514203,0.1053296,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1806487,1.514146,0.1052901,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1811441,1.514127,0.1052525,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1816746,1.514125,0.1052104,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1822339,1.514104,0.1052103,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1827341,1.514096,0.1051706,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1833297,1.514069,0.1052046,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.18422,1.513968,0.1054598,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1848179,1.513964,0.1055049,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1854199,1.513974,0.1055514,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1861492,1.513952,0.1056877,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1868104,1.513959,0.1057886,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.187342,1.513983,0.1057992,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1880211,1.513982,0.1059407,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1886131,1.513992,0.1060472,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1893066,1.513983,0.1062344,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1900784,1.513925,0.1064047,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1907252,1.513881,0.106535,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1914393,1.513859,0.1067649,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1920077,1.513849,0.1069244,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1927115,1.513824,0.1071764,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1934246,1.513785,0.1074129,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1941632,1.513754,0.1077088,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1946467,1.51376,0.1078492,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1952816,1.513722,0.1081328,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1958412,1.513658,0.1083937,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1964103,1.513608,0.1086754,2023-02-15-10-29-40,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1968132,1.513599,0.1088377,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1973587,1.513552,0.1091141,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1978499,1.51351,0.1093916,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1983606,1.513458,0.1097325,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1987835,1.513416,0.1099946,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1991936,1.513363,0.1102561,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1995507,1.513311,0.1104995,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1997041,1.513284,0.1105871,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.199993,1.513212,0.1108011,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2001194,1.513177,0.1109265,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2001957,1.513133,0.1109947,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2003704,1.513032,0.111171,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2005118,1.512947,0.1113,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2005993,1.512836,0.1114402,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2004801,1.512763,0.1114432,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2004882,1.512635,0.1115535,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2002841,1.512537,0.1115297,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.20022,1.5124,0.1116217,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2000924,1.512298,0.1116285,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.2000207,1.512166,0.1117058,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1998712,1.512066,0.1117663,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1995815,1.512002,0.1117162,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1993958,1.511945,0.1117533,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1991359,1.511948,0.1117126,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1989111,1.511941,0.1117152,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1985933,1.511984,0.1115855,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
